CustomerID,Region,State,City,CityTier,Gender,Age,PlanType,NetworkType,TenureMonths,CustomerSince,ARPU_INR,DataUsage_GB,VoiceMinutes,SMSCount,RechargeFreqPerMonth,PaymentMethod,HandsetBrand,OTTBundle,FamilyPlan,ComplaintsLast90Days,NPS,RoamingDays,Churn
CUST000169,Midwest,Wisconsin,Madison,2,Female,27,Prepaid,4G,1,06-08-2025,200,7.73,370,12,1,Cash,Motorola,0,0,0,1,0,0
CUST000170,South,Georgia,Augusta,2,Female,44,Prepaid,2G,10,05-11-2024,183.28,36.75,431,7,0.5,UPI,Samsung,0,0,0,5,2,0
CUST000171,South,Georgia,Atlanta,1,Female,40,Postpaid,5G,41,08-04-2022,632.41,20.42,547,9,1,NetBanking,Other,1,0,0,-7,1,0
CUST000172,Midwest,Illinois,Naperville,2,Female,42,Prepaid,4G,29,08-04-2023,242.63,11.16,230,10,1,UPI,Samsung,0,0,0,31,1,0
CUST000173,South,Virginia,Virginia Beach,1,Female,51,Prepaid,4G,25,07-08-2023,268.64,20.43,371,13,1,UPI,Vivo,0,0,0,33,2,0
CUST000174,West,California,Anaheim,3,Female,41,Prepaid,4G,17,07-04-2024,209.77,8.13,329,8,1,UPI,Xiaomi,1,0,0,65,2,0
CUST000175,South,Florida,Hialeah,2,Female,18,Prepaid,2G,1,06-08-2025,251.05,21.02,331,7,0.5,Cash,Other,1,0,0,-27,2,0
CUST000176,Midwest,Indiana,Evansville,2,Male,34,Prepaid,4G,23,07-10-2023,241.74,11.15,328,9,3,NetBanking,OnePlus,1,0,0,17,2,0
CUST000177,South,Tennessee,Murfreesboro,3,Female,18,Prepaid,4G,26,08-07-2023,203.51,10.41,435,6,0.5,Cash,Samsung,0,0,0,2,0,0
CUST000178,West,Washington,Bellevue,3,Male,33,Prepaid,4G,23,07-10-2023,148.65,14.12,489,3,1,UPI,Realme,1,0,0,27,2,0
CUST000179,Midwest,Minnesota,Bloomington,2,Male,32,Prepaid,4G,26,08-07-2023,243.19,7.74,469,5,2,Cash,Xiaomi,0,0,0,48,0,0
CUST000180,Midwest,Missouri,Springfield,2,Female,26,Prepaid,4G,10,05-11-2024,216.79,13.27,448,7,3,NetBanking,Realme,0,0,0,1,0,0
CUST000181,West,Washington,Seattle,1,Male,22,Prepaid,4G,91,08-02-2018,240.89,18.24,500,7,1,UPI,Xiaomi,1,0,0,50,3,0
CUST000182,Midwest,Illinois,Joliet,3,Female,27,Prepaid,4G,26,08-07-2023,191.36,3.72,714,10,1,UPI,Nokia,0,0,0,45,0,0
CUST000183,Midwest,Wisconsin,Green Bay,2,Male,28,Prepaid,4G,15,06-06-2024,239.79,28.64,439,6,1,Cash,Apple,1,0,0,14,1,0
CUST000184,Northeast,Massachusetts,Worcester,2,Male,30,Prepaid,4G,48,07-09-2021,223.94,24.28,546,9,2,UPI,Other,0,0,0,58,0,0
CUST000185,West,Arizona,Phoenix,1,Male,32,Prepaid,4G,42,09-03-2022,230.53,4.89,544,9,0.5,UPI,OnePlus,0,0,0,42,2,0
CUST000186,South,North Carolina,Raleigh,1,Male,37,Prepaid,5G,30,08-03-2023,190.98,6.01,641,8,0.5,Cash,Xiaomi,0,0,1,1,1,0
CUST000187,Northeast,Rhode Island,Pawtucket,3,Female,29,Postpaid,4G,18,07-03-2024,728.15,29.59,489,4,1,Credit Card,Apple,0,0,0,-1,2,0
CUST000188,South,Florida,Jacksonville,1,Male,43,Prepaid,2G,14,07-07-2024,264.2,23.54,322,8,0.5,UPI,Samsung,0,0,1,55,2,0
CUST000189,South,Virginia,Virginia Beach,1,Male,31,Postpaid,2G,11,06-10-2024,730.65,25.95,460,7,1,Credit Card,Xiaomi,0,1,0,6,3,0
CUST000190,West,Washington,Seattle,1,Male,40,Prepaid,4G,5,06-04-2025,133.73,6.32,458,8,1,UPI,Oppo,1,0,0,48,4,0
CUST000191,Midwest,Minnesota,Bloomington,2,Male,29,Prepaid,4G,12,06-09-2024,208.48,44.58,516,10,2,UPI,Oppo,1,0,1,-14,1,0
CUST000192,Midwest,Missouri,Springfield,2,Female,56,Prepaid,4G,15,06-06-2024,200.35,9.46,322,7,1,UPI,Motorola,1,0,1,60,0,1
CUST000193,Midwest,Missouri,Columbia,2,Male,36,Prepaid,4G,5,06-04-2025,185.26,17.18,577,11,1,UPI,Nokia,0,0,0,-31,1,0
CUST000194,South,Florida,St. Petersburg,2,Female,46,Prepaid,4G,46,07-11-2021,240.17,17.31,426,9,1,UPI,Oppo,0,0,0,-31,0,0
CUST000195,West,Colorado,Denver,1,Female,25,Prepaid,5G,14,07-07-2024,268.59,52.24,517,5,1,UPI,Oppo,0,0,0,8,1,0
CUST000196,West,California,San Francisco,1,Female,27,Prepaid,4G,13,06-08-2024,257.47,16.04,463,4,1,NetBanking,Motorola,1,0,1,69,3,0
CUST000197,South,North Carolina,Raleigh,1,Female,29,Postpaid,5G,39,08-06-2022,824.55,30.94,436,7,1,NetBanking,Samsung,0,0,0,62,1,0
CUST000198,Midwest,Missouri,Springfield,2,Male,54,Prepaid,4G,10,05-11-2024,169.11,14.21,454,7,0.5,UPI,Samsung,1,0,0,49,0,0
CUST000199,Midwest,Missouri,Independence,3,Male,30,Prepaid,5G,1,06-08-2025,191.85,9.8,508,8,0.5,Debit Card,Oppo,1,0,0,44,2,0
CUST000200,Northeast,Connecticut,Bridgeport,1,Female,24,Prepaid,4G,38,08-07-2022,242.99,3.7,664,9,1,UPI,Xiaomi,1,0,0,0,3,0
CUST000201,South,Maryland,Rockville,2,Female,43,Postpaid,4G,48,07-09-2021,525.36,18.21,183,6,1,UPI,Xiaomi,0,0,0,-26,1,0
CUST000202,Midwest,Ohio,Toledo,2,Female,32,Prepaid,5G,16,07-05-2024,239.09,8.61,492,15,2,Cash,Vivo,0,0,0,71,1,0
CUST000203,Midwest,Illinois,Naperville,2,Female,30,Prepaid,4G,15,06-06-2024,189.11,18.36,430,7,1,Cash,Nokia,0,0,0,65,1,0
CUST000204,Midwest,Wisconsin,Kenosha,3,Male,26,Prepaid,4G,13,06-08-2024,261.93,16.27,404,6,1,UPI,Motorola,0,0,0,-9,1,0
CUST000205,South,Texas,Austin,1,Male,36,Postpaid,5G,19,06-02-2024,588.26,25.97,139,12,1,NetBanking,Oppo,1,0,0,32,3,0
CUST000206,Midwest,Michigan,Warren,2,Female,41,Prepaid,4G,3,06-06-2025,295.28,7.91,497,8,1,Cash,Xiaomi,0,0,0,18,0,0
CUST000207,Midwest,Michigan,Detroit,1,Female,39,Postpaid,4G,38,08-07-2022,943.52,33.26,406,10,1,NetBanking,Realme,0,0,0,-11,1,0
CUST000208,South,Georgia,Columbus,2,Male,27,Postpaid,4G,14,07-07-2024,588.63,23.74,323,11,1,UPI,Samsung,1,0,0,-24,2,0
CUST000209,Midwest,Illinois,Peoria,3,Female,23,Prepaid,4G,28,08-05-2023,255.85,7.32,433,11,2,Cash,Realme,0,0,0,35,6,0
CUST000210,Midwest,Indiana,Fort Wayne,2,Male,18,Prepaid,4G,10,05-11-2024,193.98,51.48,381,5,2,UPI,OnePlus,1,0,0,19,3,0
CUST000211,South,Florida,Miami,1,Male,23,Postpaid,4G,25,07-08-2023,821.59,15.73,216,11,1,NetBanking,Xiaomi,0,0,0,9,3,0
CUST000212,South,Tennessee,Memphis,1,Female,28,Prepaid,4G,2,07-07-2025,232.96,6.68,438,8,2,UPI,OnePlus,0,0,1,21,2,0
CUST000213,South,Florida,Miami,1,Female,31,Prepaid,5G,20,06-01-2024,188.58,12.74,496,13,3,Debit Card,Realme,1,0,0,22,2,1
CUST000214,West,California,Sacramento,2,Male,29,Prepaid,4G,4,07-05-2025,80,6.02,362,8,1,UPI,Vivo,0,0,2,36,0,0
CUST000215,South,Maryland,Baltimore,1,Male,57,Postpaid,5G,57,08-12-2020,667.75,54.49,447,6,1,NetBanking,Samsung,1,0,0,68,1,0
CUST000216,West,Nevada,Henderson,2,Male,36,Prepaid,4G,12,06-09-2024,221.16,28.45,435,14,1,UPI,Oppo,0,0,0,58,2,0
CUST000217,West,Arizona,Tucson,2,Female,20,Prepaid,4G,6,07-03-2025,263.21,23.19,549,13,1,UPI,Realme,0,0,2,53,1,0
CUST000218,South,Georgia,Augusta,2,Male,37,Prepaid,4G,48,07-09-2021,211.47,20.71,412,8,1,Debit Card,Samsung,1,0,1,9,1,1
CUST000219,South,Maryland,Baltimore,1,Female,35,Prepaid,4G,4,07-05-2025,280.12,31.47,518,10,0.5,UPI,Apple,0,0,0,0,4,0
CUST000220,Northeast,Rhode Island,Providence,1,Female,22,Prepaid,5G,9,06-12-2024,221.84,17.37,388,6,1,UPI,Apple,1,0,0,1,3,0
CUST000221,South,Texas,Houston,1,Female,34,Prepaid,4G,57,08-12-2020,226.51,19.17,661,8,2,UPI,Apple,1,0,1,56,2,0
CUST000222,South,Florida,Orlando,1,Male,36,Postpaid,5G,49,08-08-2021,826.48,14.81,373,8,1,UPI,Apple,0,0,0,52,2,0
CUST000223,Midwest,Missouri,Lee's Summit,3,Female,41,Prepaid,4G,6,07-03-2025,111.41,13.57,344,9,0.5,Cash,Realme,1,0,0,-35,0,0
CUST000224,West,Washington,Seattle,1,Male,18,Postpaid,3G,19,06-02-2024,701.56,23.39,412,5,1,Credit Card,Oppo,0,0,0,60,1,0
CUST000225,West,Nevada,Las Vegas,1,Male,37,Prepaid,4G,2,07-07-2025,224,2.34,342,6,2,UPI,Nokia,0,1,1,34,2,0
CUST000226,West,Oregon,Eugene,2,Male,44,Prepaid,4G,17,07-04-2024,264.42,10.26,277,7,1,UPI,Xiaomi,0,0,1,26,1,1
CUST000227,Northeast,Massachusetts,Worcester,2,Male,48,Prepaid,4G,44,07-01-2022,188.87,16.43,513,9,1,Cash,Oppo,1,0,0,64,2,0
CUST000228,West,Nevada,Las Vegas,1,Female,20,Prepaid,5G,10,05-11-2024,260.66,19.17,57,8,2,UPI,Xiaomi,1,0,0,35,2,0
CUST000229,Midwest,Illinois,Aurora,2,Male,30,Prepaid,4G,17,07-04-2024,246.86,11.34,341,10,2,UPI,Vivo,0,0,0,-6,2,0
CUST000230,South,Florida,St. Petersburg,2,Male,31,Prepaid,4G,16,07-05-2024,150.3,21.19,263,9,1,Cash,Xiaomi,0,0,0,-1,3,0
CUST000231,Northeast,New York,Buffalo,2,Female,38,Prepaid,4G,9,06-12-2024,204.43,9.73,444,13,1,Cash,Xiaomi,1,0,0,33,1,0
CUST000232,South,Virginia,Virginia Beach,1,Male,30,Prepaid,4G,17,07-04-2024,222.73,7.15,165,8,1,UPI,Samsung,0,0,0,31,3,0
CUST000233,South,Tennessee,Clarksville,3,Female,25,Postpaid,5G,27,08-06-2023,713.56,49.04,483,8,1,UPI,Vivo,1,0,0,47,1,0
CUST000234,West,Washington,Tacoma,2,Male,33,Prepaid,4G,10,05-11-2024,237,27.82,501,9,1,UPI,Xiaomi,0,0,1,100,1,0
CUST000235,Midwest,Missouri,Lee's Summit,3,Male,28,Postpaid,4G,19,06-02-2024,572.02,12.46,230,9,1,Debit Card,Samsung,1,0,0,69,2,0
CUST000236,South,Maryland,Rockville,2,Female,37,Postpaid,4G,31,06-02-2023,474.31,17.13,448,6,1,NetBanking,Oppo,0,0,0,-6,4,0
CUST000237,West,Oregon,Portland,1,Male,24,Prepaid,5G,18,07-03-2024,281.53,33.37,483,5,2,Debit Card,Vivo,0,0,0,27,3,0
CUST000238,Midwest,Ohio,Toledo,2,Female,22,Prepaid,4G,4,07-05-2025,207.29,15.28,539,5,1,UPI,Xiaomi,0,0,1,15,1,0
CUST000239,South,Maryland,Baltimore,1,Male,43,Postpaid,5G,46,07-11-2021,505.79,33.13,245,7,1,Debit Card,Vivo,0,0,0,34,4,0
CUST000240,Midwest,Illinois,Naperville,2,Male,52,Prepaid,5G,5,06-04-2025,148.7,26.72,230,7,1,Debit Card,Apple,0,1,0,-10,1,0
CUST000241,Midwest,Illinois,Naperville,2,Male,48,Prepaid,4G,18,07-03-2024,227.51,12.29,607,9,1,Debit Card,Other,0,0,0,-25,0,0
CUST000242,Northeast,Connecticut,New Haven,2,Male,31,Prepaid,4G,25,07-08-2023,158.97,20.28,326,5,1,Debit Card,Samsung,0,0,0,-22,0,0
CUST000243,Midwest,Wisconsin,Madison,2,Male,41,Prepaid,4G,11,06-10-2024,284.39,8.34,364,10,1,UPI,Nokia,1,0,0,-62,1,0
CUST000244,West,Colorado,Denver,1,Female,25,Prepaid,5G,7,05-02-2025,202.52,25.45,499,5,1,UPI,Apple,0,0,0,-1,1,0
CUST000245,Midwest,Missouri,Kansas City,1,Male,36,Prepaid,4G,43,06-02-2022,239.99,14.23,286,7,0.5,UPI,Oppo,1,0,0,99,1,0
CUST000246,Midwest,Michigan,Lansing,3,Male,26,Prepaid,4G,2,07-07-2025,216.36,11.98,395,7,0.5,UPI,Samsung,0,0,0,9,1,0
CUST000247,West,Washington,Spokane,2,Male,43,Prepaid,5G,22,07-11-2023,180.82,9.51,534,8,3,UPI,Other,0,0,0,36,1,0
CUST000248,Northeast,Massachusetts,Springfield,2,Female,42,Prepaid,4G,21,07-12-2023,120.41,16.1,255,4,0.5,UPI,Xiaomi,0,0,0,-13,1,0
CUST000249,Northeast,Pennsylvania,Allentown,2,Female,50,Prepaid,4G,21,07-12-2023,217.64,15.23,366,7,1,Debit Card,Apple,0,0,0,-3,1,0
CUST000250,Northeast,Rhode Island,Cranston,2,Female,29,Prepaid,5G,49,08-08-2021,179.87,12.14,291,13,2,UPI,Apple,0,0,0,-10,1,0
CUST000251,West,Washington,Seattle,1,Female,46,Postpaid,5G,24,07-09-2023,713.98,9.25,334,8,1,UPI,Realme,1,0,0,3,3,0
CUST000252,West,Nevada,Las Vegas,1,Male,36,Prepaid,4G,7,05-02-2025,235.11,5.55,570,9,2,UPI,Apple,0,0,0,24,2,0
CUST000253,Northeast,Rhode Island,Providence,1,Male,32,Prepaid,4G,8,05-01-2025,250.53,12.78,595,7,1,NetBanking,Realme,0,0,0,63,1,0
CUST000254,West,Oregon,Portland,1,Female,35,Prepaid,4G,1,06-08-2025,302.47,17.88,456,4,1,Cash,Samsung,1,0,0,73,1,0
CUST000255,Midwest,Illinois,Naperville,2,Female,47,Prepaid,5G,44,07-01-2022,188.15,60.95,478,9,2,UPI,Xiaomi,1,0,0,48,1,0
CUST000256,South,North Carolina,Greensboro,2,Male,30,Prepaid,5G,1,06-08-2025,191.25,19.55,485,8,2,UPI,Other,0,0,0,51,0,0
CUST000257,Midwest,Minnesota,Bloomington,2,Male,31,Prepaid,4G,21,07-12-2023,143.37,5.61,347,10,2,UPI,Oppo,1,1,0,12,0,0
CUST000258,South,Texas,San Antonio,1,Other,18,Prepaid,4G,23,07-10-2023,232.19,13.14,455,8,1,NetBanking,Samsung,0,0,0,98,1,0
CUST000259,South,Texas,Irving,3,Female,30,Prepaid,2G,33,07-12-2022,226.39,31.53,266,8,1,UPI,Xiaomi,1,0,0,-2,0,0
CUST000260,Midwest,Michigan,Ann Arbor,3,Male,34,Prepaid,4G,14,07-07-2024,190.66,9.88,312,7,2,UPI,OnePlus,1,0,0,23,3,0
CUST000261,South,Tennessee,Knoxville,2,Female,25,Prepaid,4G,23,07-10-2023,226.66,29.11,412,6,1,UPI,Motorola,1,0,0,11,1,0
CUST000262,Northeast,Pennsylvania,Allentown,2,Male,22,Prepaid,4G,6,07-03-2025,202.9,16.53,298,8,1,Debit Card,Oppo,1,0,0,60,1,0
CUST000263,Midwest,Missouri,Lee's Summit,3,Male,18,Prepaid,4G,24,07-09-2023,157.91,21.94,271,14,3,Debit Card,Oppo,0,0,0,9,4,1
CUST000264,South,Maryland,Baltimore,1,Male,26,Prepaid,4G,7,05-02-2025,252.48,45.39,333,7,3,NetBanking,Xiaomi,0,0,0,31,2,0
CUST000265,Northeast,Massachusetts,Springfield,2,Male,44,Postpaid,5G,48,07-09-2021,575.3,8.01,565,10,1,Credit Card,Vivo,0,1,0,58,0,0
CUST000266,South,Virginia,Virginia Beach,1,Male,18,Postpaid,2G,35,07-10-2022,714.73,30.58,609,9,1,UPI,Samsung,1,0,0,-12,3,0
CUST000267,South,Maryland,Rockville,2,Female,39,Prepaid,4G,26,08-07-2023,187.32,14.06,422,5,2,Cash,Vivo,0,0,0,46,2,0
CUST000268,South,Texas,San Antonio,1,Male,39,Prepaid,4G,24,07-09-2023,213.78,8.42,497,9,1,UPI,Vivo,0,0,1,37,1,0
CUST000269,West,California,Oakland,2,Female,54,Prepaid,4G,4,07-05-2025,216.3,14.01,358,8,1,UPI,Oppo,1,0,0,-3,1,0
CUST000270,West,Arizona,Mesa,2,Male,41,Prepaid,4G,2,07-07-2025,200.78,41.04,171,2,1,Debit Card,Samsung,1,0,0,5,2,0
CUST000271,Northeast,Connecticut,New Haven,2,Male,40,Prepaid,2G,6,07-03-2025,278.97,33.15,314,6,2,Debit Card,Samsung,0,0,0,21,1,0
CUST000272,Northeast,New Jersey,Newark,1,Female,35,Prepaid,4G,11,06-10-2024,271.95,4.48,391,11,1,UPI,Other,0,0,0,32,2,0
CUST000273,Northeast,Pennsylvania,Pittsburgh,1,Female,32,Prepaid,4G,13,06-08-2024,261.8,9.38,444,4,1,UPI,Samsung,1,0,0,75,3,1
CUST000274,Midwest,Minnesota,Bloomington,2,Female,39,Prepaid,4G,10,05-11-2024,202.9,26.2,411,9,1,Cash,Xiaomi,1,0,0,88,1,0
CUST000275,South,Tennessee,Chattanooga,2,Other,43,Postpaid,4G,12,06-09-2024,356.88,17.62,391,1,1,Debit Card,Motorola,0,0,0,-1,4,0
CUST000276,South,Virginia,Virginia Beach,1,Male,33,Prepaid,4G,19,06-02-2024,207.7,14.72,357,7,2,UPI,Vivo,1,0,0,100,2,0
CUST000277,Northeast,New Jersey,Paterson,2,Male,43,Prepaid,4G,10,05-11-2024,184.11,5.81,469,12,2,Debit Card,Samsung,1,0,0,9,3,0
CUST000278,South,Texas,Laredo,3,Female,57,Prepaid,4G,52,09-05-2021,199,9.51,263,8,1,UPI,OnePlus,0,0,1,89,4,0
CUST000279,South,Tennessee,Nashville,1,Other,32,Prepaid,4G,5,06-04-2025,238.67,6.59,524,9,2,UPI,Realme,0,0,0,75,2,0
CUST000280,Northeast,New York,Rochester,2,Female,32,Prepaid,4G,17,07-04-2024,236.24,5.52,358,5,1,UPI,Other,0,0,0,-10,0,0
CUST000281,Midwest,Missouri,Columbia,2,Female,31,Prepaid,4G,17,07-04-2024,220.93,7,676,4,2,UPI,Vivo,1,1,0,-24,0,0
CUST000282,West,Washington,Spokane,2,Female,33,Postpaid,4G,28,08-05-2023,739.1,10.23,389,3,1,Credit Card,Xiaomi,0,0,0,29,0,0
CUST000283,West,Colorado,Fort Collins,3,Male,43,Prepaid,4G,8,05-01-2025,197.52,9.42,370,5,1,Debit Card,Realme,0,0,0,57,2,0
CUST000284,Midwest,Ohio,Akron,3,Female,32,Prepaid,4G,3,06-06-2025,220.29,8.98,360,6,1,UPI,Realme,1,0,0,26,0,1
CUST000285,South,Tennessee,Murfreesboro,3,Female,33,Prepaid,4G,11,06-10-2024,223.75,27.45,366,6,2,Debit Card,Motorola,0,0,0,27,1,1
CUST000286,Midwest,Indiana,Evansville,2,Female,29,Prepaid,4G,8,05-01-2025,219.83,8.63,500,4,0.5,UPI,Samsung,1,0,0,41,1,0
CUST000287,West,Nevada,Las Vegas,1,Male,36,Prepaid,4G,3,06-06-2025,291.28,35.01,416,8,1,UPI,Xiaomi,1,0,0,-30,2,0
CUST000288,South,Texas,Corpus Christi,3,Male,27,Prepaid,4G,10,05-11-2024,242.15,11.13,545,8,3,UPI,Samsung,0,0,0,29,2,0
CUST000289,West,California,San Francisco,1,Male,20,Prepaid,4G,9,06-12-2024,187.22,19.37,480,6,2,NetBanking,Samsung,0,0,0,-3,3,0
CUST000290,South,Virginia,Virginia Beach,1,Male,36,Prepaid,5G,2,07-07-2025,235.43,26.65,427,9,3,UPI,Xiaomi,0,0,1,12,1,0
CUST000291,Midwest,Michigan,Ann Arbor,3,Female,49,Prepaid,2G,2,07-07-2025,209.44,8.68,472,7,1,UPI,Apple,0,0,0,-20,0,0
CUST000292,Midwest,Ohio,Cleveland,1,Male,29,Prepaid,4G,18,07-03-2024,326.06,12.22,570,9,1,NetBanking,Realme,0,0,0,-21,1,0
CUST000293,Northeast,New Jersey,Paterson,2,Male,22,Prepaid,4G,22,07-11-2023,196.81,11,506,9,0.5,Cash,Realme,0,0,0,36,0,0
CUST000294,West,Nevada,Las Vegas,1,Male,49,Postpaid,4G,16,07-05-2024,582.1,22.33,458,6,1,UPI,Nokia,0,0,0,20,3,0
CUST000295,Midwest,Ohio,Toledo,2,Female,32,Prepaid,4G,50,08-07-2021,227.53,13.77,477,8,1,Debit Card,Samsung,0,0,1,83,2,0
CUST000296,South,Tennessee,Chattanooga,2,Female,40,Prepaid,4G,1,06-08-2025,229.88,9.5,289,8,1,Debit Card,Vivo,0,0,0,12,0,0
CUST000297,Northeast,New York,Syracuse,3,Male,25,Prepaid,4G,2,07-07-2025,207.05,15.98,734,7,1,UPI,Apple,0,0,1,51,0,0
CUST000298,Midwest,Ohio,Toledo,2,Male,32,Prepaid,5G,1,06-08-2025,201.19,24.63,487,8,0.5,Cash,Vivo,0,0,0,66,0,0
CUST000299,South,Florida,Hialeah,2,Male,44,Prepaid,4G,13,06-08-2024,247.96,45.15,494,7,1,UPI,Samsung,1,0,1,31,1,0
CUST000300,Midwest,Illinois,Rockford,3,Male,33,Prepaid,4G,17,07-04-2024,175.86,15.5,422,7,2,Cash,Xiaomi,0,0,1,34,2,0
CUST000301,Midwest,Illinois,Peoria,3,Male,33,Prepaid,4G,9,06-12-2024,196.36,14.97,150,7,2,Debit Card,Xiaomi,0,0,0,68,1,0
CUST000302,South,Texas,Lubbock,3,Female,18,Prepaid,3G,28,08-05-2023,189.11,19.24,393,8,1,Cash,Xiaomi,0,0,1,72,2,0
CUST000303,South,Florida,Jacksonville,1,Male,39,Prepaid,4G,20,06-01-2024,283.76,8.42,437,7,1,UPI,Samsung,1,1,0,46,3,0
CUST000304,South,Texas,Laredo,3,Male,24,Prepaid,4G,76,10-05-2019,221.42,5.28,329,12,1,Cash,Samsung,0,0,0,74,4,0
CUST000305,South,Virginia,Virginia Beach,1,Female,42,Prepaid,5G,2,07-07-2025,197.4,16.66,326,9,0.5,UPI,Apple,1,0,0,32,3,0
CUST000306,Northeast,Pennsylvania,Reading,2,Male,33,Prepaid,4G,1,06-08-2025,171.42,28.31,382,7,3,UPI,Oppo,0,0,0,-13,0,0
CUST000307,South,Maryland,Baltimore,1,Female,34,Postpaid,5G,33,07-12-2022,924.81,50.53,509,6,1,Credit Card,Motorola,1,0,0,36,1,0
CUST000308,West,Oregon,Beaverton,3,Male,38,Postpaid,4G,40,08-05-2022,729.99,5.78,579,7,1,UPI,Motorola,1,0,0,2,2,0
CUST000309,Northeast,New Jersey,Elizabeth,2,Female,35,Prepaid,4G,14,07-07-2024,243.66,22.19,444,9,2,UPI,Vivo,0,0,1,69,2,0
CUST000310,West,Colorado,Denver,1,Female,47,Prepaid,4G,6,07-03-2025,240.49,4.01,360,7,2,Debit Card,Samsung,1,0,0,16,3,0
CUST000311,West,Arizona,Tempe,3,Female,46,Prepaid,4G,5,06-04-2025,270.34,19.6,381,11,2,Cash,Vivo,1,0,1,57,1,0
CUST000312,Midwest,Indiana,Evansville,2,Male,21,Prepaid,4G,2,07-07-2025,165.86,18.91,437,5,1,NetBanking,Samsung,1,0,0,-3,2,0
CUST000313,Midwest,Wisconsin,Kenosha,3,Male,30,Prepaid,5G,6,07-03-2025,240.12,7.14,454,9,2,NetBanking,OnePlus,0,0,1,-12,1,0
CUST000314,Northeast,Massachusetts,Lowell,3,Male,39,Prepaid,4G,17,07-04-2024,192.27,27.11,475,6,1,UPI,Realme,1,0,0,18,3,0
CUST000315,Northeast,Rhode Island,Pawtucket,3,Female,23,Prepaid,4G,64,09-05-2020,200.04,42.36,366,8,1,Debit Card,Samsung,1,0,1,-21,1,0
CUST000316,South,Florida,St. Petersburg,2,Female,18,Prepaid,3G,14,07-07-2024,239.03,14.33,489,8,1,UPI,Nokia,1,0,0,53,1,0
CUST000317,West,Colorado,Denver,1,Male,25,Prepaid,4G,13,06-08-2024,234.26,16.19,479,7,3,UPI,Xiaomi,0,0,0,68,3,0
CUST000318,Midwest,Wisconsin,Milwaukee,1,Male,30,Prepaid,5G,1,06-08-2025,222.61,48.79,370,7,0.5,UPI,Samsung,0,0,0,45,2,0
CUST000319,Midwest,Missouri,Springfield,2,Male,18,Postpaid,4G,37,08-08-2022,540.58,9.08,221,5,1,UPI,OnePlus,1,0,1,74,1,0
CUST000320,West,Washington,Bellevue,3,Male,21,Prepaid,4G,3,06-06-2025,130.55,7.69,321,8,0.5,UPI,Realme,1,0,0,49,1,0
CUST000321,South,Texas,Dallas,1,Male,18,Prepaid,4G,10,05-11-2024,270.53,8.99,615,4,3,Debit Card,Xiaomi,1,0,1,10,1,1
CUST000322,South,Tennessee,Memphis,1,Male,42,Prepaid,4G,95,09-10-2017,199.73,15.21,222,13,2,UPI,Samsung,0,0,0,29,1,0
CUST000323,South,Tennessee,Nashville,1,Female,40,Prepaid,4G,6,07-03-2025,314.34,15.19,584,8,1,UPI,Vivo,0,0,0,30,2,0
CUST000324,West,California,Irvine,2,Female,34,Prepaid,4G,5,06-04-2025,198.5,10.68,219,14,2,Cash,Oppo,0,0,0,67,0,0
CUST000325,Northeast,New York,Syracuse,3,Other,32,Prepaid,4G,2,07-07-2025,262.38,12.43,334,7,2,Cash,Samsung,1,0,0,28,4,0
CUST000326,South,Georgia,Columbus,2,Male,36,Prepaid,4G,16,07-05-2024,137.64,10.76,382,11,2,Debit Card,Xiaomi,0,0,1,-13,1,0
CUST000327,South,Virginia,Chesapeake,3,Female,23,Prepaid,4G,1,06-08-2025,239.26,11.08,641,6,2,Cash,Samsung,0,1,0,-22,2,1
CUST000328,South,Maryland,Baltimore,1,Female,43,Postpaid,4G,46,07-11-2021,818.63,11.26,430,6,1,UPI,Oppo,0,0,0,19,3,0
CUST000329,West,Nevada,Reno,2,Male,32,Prepaid,4G,26,08-07-2023,262.14,9.43,401,5,2,UPI,OnePlus,0,0,0,27,2,0
CUST000330,West,Nevada,North Las Vegas,3,Female,40,Prepaid,4G,45,07-12-2021,148.88,4.48,316,8,1,UPI,Motorola,0,0,0,-22,0,0
CUST000331,West,Nevada,Las Vegas,1,Male,39,Prepaid,5G,48,07-09-2021,211.89,17.56,488,8,1,UPI,Oppo,0,0,0,64,2,0
CUST000332,South,Georgia,Sandy Springs,3,Male,36,Prepaid,4G,2,07-07-2025,233.06,4.6,367,9,1,Cash,Xiaomi,0,0,1,18,1,0
CUST000333,Midwest,Minnesota,Bloomington,2,Male,34,Prepaid,4G,14,07-07-2024,215.94,23.34,396,6,2,Cash,Xiaomi,0,1,1,56,0,0
CUST000334,Midwest,Minnesota,Bloomington,2,Male,34,Prepaid,4G,1,06-08-2025,221.73,10.63,384,9,3,UPI,Xiaomi,0,0,0,-5,0,1
CUST000335,Midwest,Minnesota,Bloomington,2,Female,31,Prepaid,2G,15,06-06-2024,195.59,13.85,512,5,1,NetBanking,Samsung,0,0,0,57,1,0
CUST000336,Midwest,Indiana,Fort Wayne,2,Male,36,Prepaid,4G,30,08-03-2023,272.03,11.89,518,8,2,Cash,Motorola,0,0,0,-11,1,0
CUST000337,Northeast,Connecticut,Bridgeport,1,Male,33,Prepaid,4G,13,06-08-2024,344.34,12.85,319,9,1,UPI,Oppo,0,0,0,6,1,0
CUST000338,South,North Carolina,Greensboro,2,Male,27,Prepaid,4G,37,08-08-2022,214.16,31.75,346,9,1,UPI,Oppo,1,0,0,10,0,0
